"x"	"name"	"relation"	"relation_name"	"value"
"http://rdf.freebase.com/ns/en.olin_corp"	"Olin Corporation"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	124000000
"http://rdf.freebase.com/ns/en.olin_corp"	"Olin Corporation"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	1741700000
"http://rdf.freebase.com/ns/en.olin_corp"	"Olin Corporation"	"http://rdf.freebase.com/ns/business.business_operation.net_profit"	"Net profit"	34300000
"http://rdf.freebase.com/ns/en.olin_corp"	"Olin Corporation"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	2530000000
"http://rdf.freebase.com/ns/en.olin_corp"	"Olin Corporation"	"http://rdf.freebase.com/ns/business.business_operation.retained_earnings"	"Retained Earnings"	95500000
"http://rdf.freebase.com/ns/en.david_a_clarke_school_of_law"	"David A. Clarke School of Law"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	8850
"http://rdf.freebase.com/ns/en.david_a_clarke_school_of_law"	"David A. Clarke School of Law"	"http://rdf.freebase.com/ns/organization.endowed_organization.endowment"	"Endowment"	20500000
"http://rdf.freebase.com/ns/en.western_pennsylvania_conservancy"	"Western Pennsylvania Conservancy"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	62871066
"http://rdf.freebase.com/ns/en.western_pennsylvania_conservancy"	"Western Pennsylvania Conservancy"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	18952745
"http://rdf.freebase.com/ns/en.western_pennsylvania_conservancy"	"Western Pennsylvania Conservancy"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	83249464
"http://rdf.freebase.com/ns/en.american_baptist_college"	"American Baptist College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	5760
"http://rdf.freebase.com/ns/en.american_baptist_college"	"American Baptist College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	4800
"http://rdf.freebase.com/ns/en.hutchinson_community_college"	"Hutchinson Community College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	2272
"http://rdf.freebase.com/ns/en.hutchinson_community_college"	"Hutchinson Community College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	3616
"http://rdf.freebase.com/ns/en.hutchinson_community_college"	"Hutchinson Community College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	2624
"http://rdf.freebase.com/ns/en.mf_global"	"MF Global"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	2914460000
"http://rdf.freebase.com/ns/en.david_a_clarke_school_of_law"	"David A. Clarke School of Law"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	17700
"http://rdf.freebase.com/ns/en.j_w_marriott_jr"	"J.W. Marriott, Jr."	"http://rdf.freebase.com/ns/base.schemastaging.person_extra.net_worth"	"Net worth"	1300000000
"http://rdf.freebase.com/ns/en.american_baptist_college"	"American Baptist College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	6194
"http://rdf.freebase.com/ns/en.american_baptist_college"	"American Baptist College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	8594
"http://rdf.freebase.com/ns/m.0bf2sc2"	"How Do You Know"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	60000000
"http://rdf.freebase.com/ns/en.university_school_of_nashville"	"University School of Nashville"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	21718677
"http://rdf.freebase.com/ns/en.university_school_of_nashville"	"University School of Nashville"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	22320074
"http://rdf.freebase.com/ns/m.0bk6fc"	"The Pirates Who Don't Do Anything: A VeggieTales Movie"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	15000000
"http://rdf.freebase.com/ns/en.hutchinson_community_college"	"Hutchinson Community College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	3520
"http://rdf.freebase.com/ns/en.hutchinson_community_college"	"Hutchinson Community College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	3360
"http://rdf.freebase.com/ns/en.mf_global"	"MF Global"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	38836640000
"http://rdf.freebase.com/ns/en.american_baptist_college"	"American Baptist College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	4800
"http://rdf.freebase.com/ns/en.university_school_of_nashville"	"University School of Nashville"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	37251638
"http://rdf.freebase.com/ns/en.hutchinson_community_college"	"Hutchinson Community College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	3616
"http://rdf.freebase.com/ns/en.hutchinson_community_college"	"Hutchinson Community College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	2432
"http://rdf.freebase.com/ns/en.hutchinson_community_college"	"Hutchinson Community College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	2528
"http://rdf.freebase.com/ns/en.lasell_college"	"Lasell College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	25300
"http://rdf.freebase.com/ns/en.lasell_college"	"Lasell College"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	65293273
"http://rdf.freebase.com/ns/en.lasell_college"	"Lasell College"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	25000
"http://rdf.freebase.com/ns/en.lasell_college"	"Lasell College"	"http://rdf.freebase.com/ns/organization.endowed_organization.endowment"	"Endowment"	24248401
"http://rdf.freebase.com/ns/en.lasell_college"	"Lasell College"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	117598183
"http://rdf.freebase.com/ns/en.lasell_college"	"Lasell College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	23950
"http://rdf.freebase.com/ns/en.lasell_college"	"Lasell College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	27500
"http://rdf.freebase.com/ns/en.actel"	"Actel"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	343260000
"http://rdf.freebase.com/ns/en.actel"	"Actel"	"http://rdf.freebase.com/ns/business.business_operation.liabilities"	"Total Liabilities"	74940000
"http://rdf.freebase.com/ns/en.actel"	"Actel"	"http://rdf.freebase.com/ns/business.business_operation.current_assets"	"Current Assets"	229180000
"http://rdf.freebase.com/ns/en.actel"	"Actel"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	218410000
"http://rdf.freebase.com/ns/en.lasell_college"	"Lasell College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	26000
"http://rdf.freebase.com/ns/en.lasell_college"	"Lasell College"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	114588447
"http://rdf.freebase.com/ns/en.actel"	"Actel"	"http://rdf.freebase.com/ns/business.business_operation.cash"	"Cash"	49640000
"http://rdf.freebase.com/ns/en.actel"	"Actel"	"http://rdf.freebase.com/ns/business.business_operation.current_liabilities"	"Current Liabilities"	59450000
"http://rdf.freebase.com/ns/en.actel"	"Actel"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	16900000
"http://rdf.freebase.com/ns/en.actel"	"Actel"	"http://rdf.freebase.com/ns/business.business_operation.retained_earnings"	"Retained Earnings"	36980000
"http://rdf.freebase.com/ns/en.actel"	"Actel"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	179400000
"http://rdf.freebase.com/ns/m.0ch1_pm"	"Girl Walks into a Bar"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	1000000
"http://rdf.freebase.com/ns/m.0clvwgc"	"Lubbock Hair Academy"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	8228
"http://rdf.freebase.com/ns/m.0clw0fg"	"Galen School of Nursing-Tampa Bay"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	17340
"http://rdf.freebase.com/ns/m.0clw0fg"	"Galen School of Nursing-Tampa Bay"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	15625
"http://rdf.freebase.com/ns/m.0clw3j8"	"Argosy University-Phoenix"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	13332
"http://rdf.freebase.com/ns/m.0clw5mn"	"Birthingway College of Midwifery"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	13650
"http://rdf.freebase.com/ns/m.0clw5mn"	"Birthingway College of Midwifery"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	1184351
"http://rdf.freebase.com/ns/m.0clw7v6"	"Universal Technical Institute of Massachusetts Inc"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	26600
"http://rdf.freebase.com/ns/m.0clw7v6"	"Universal Technical Institute of Massachusetts Inc"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	29950
"http://rdf.freebase.com/ns/m.0clw7v6"	"Universal Technical Institute of Massachusetts Inc"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	27950
"http://rdf.freebase.com/ns/en.san_joaquin_college_of_law"	"San Joaquin College of Law"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	4010791
"http://rdf.freebase.com/ns/en.san_joaquin_college_of_law"	"San Joaquin College of Law"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	3975637
"http://rdf.freebase.com/ns/en.the_indian_in_the_cupboard_1995"	"The Indian in the Cupboard"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	45000000
"http://rdf.freebase.com/ns/en.stetson_university_law_school"	"Stetson University College of Law"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	35146
"http://rdf.freebase.com/ns/m.0ddff53"	"Norwalk Yacht Club"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	874863
"http://rdf.freebase.com/ns/en.the_fanimatrix"	"The Fanimatrix"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	500
"http://rdf.freebase.com/ns/en.mulholland_falls"	"Mulholland Falls"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	30000000
"http://rdf.freebase.com/ns/m.0cl17q"	"Instinct"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	80000000
"http://rdf.freebase.com/ns/m.0clvwgc"	"Lubbock Hair Academy"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	8273
"http://rdf.freebase.com/ns/m.0clvwgc"	"Lubbock Hair Academy"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	8223
"http://rdf.freebase.com/ns/m.0clvwgc"	"Lubbock Hair Academy"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	9168
"http://rdf.freebase.com/ns/m.0clvyh_"	"Taylortown School of Beauty Inc"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	11990
"http://rdf.freebase.com/ns/m.0clvyh_"	"Taylortown School of Beauty Inc"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	12030
"http://rdf.freebase.com/ns/m.0clw05c"	"Advance Beauty College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	550
"http://rdf.freebase.com/ns/m.0clw05c"	"Advance Beauty College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	550
"http://rdf.freebase.com/ns/m.0clw05c"	"Advance Beauty College"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	550
"http://rdf.freebase.com/ns/m.0clw0cq"	"University of Phoenix-Southern Arizona Campus"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	9720
"http://rdf.freebase.com/ns/m.0clw0cq"	"University of Phoenix-Southern Arizona Campus"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	9240
"http://rdf.freebase.com/ns/m.0clw0cq"	"University of Phoenix-Southern Arizona Campus"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	10858
"http://rdf.freebase.com/ns/m.0clw3j8"	"Argosy University-Phoenix"	"http://rdf.freebase.com/ns/education.university.local_tuition"	"Local tuition"	19440
"http://rdf.freebase.com/ns/m.0clw3j8"	"Argosy University-Phoenix"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	12612
"http://rdf.freebase.com/ns/m.0clw3j8"	"Argosy University-Phoenix"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	11892
"http://rdf.freebase.com/ns/m.0clw3j8"	"Argosy University-Phoenix"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	12612
"http://rdf.freebase.com/ns/m.0clw5mn"	"Birthingway College of Midwifery"	"http://rdf.freebase.com/ns/business.business_operation.revenue"	"Revenue"	891580
"http://rdf.freebase.com/ns/m.0clw5mn"	"Birthingway College of Midwifery"	"http://rdf.freebase.com/ns/business.business_operation.operating_income"	"Operating Income"	891580
"http://rdf.freebase.com/ns/m.0clw7v6"	"Universal Technical Institute of Massachusetts Inc"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	29200
"http://rdf.freebase.com/ns/en.scott_disick"	"Scott Disick"	"http://rdf.freebase.com/ns/base.schemastaging.person_extra.net_worth"	"Net worth"	2000000
"http://rdf.freebase.com/ns/en.san_joaquin_college_of_law"	"San Joaquin College of Law"	"http://rdf.freebase.com/ns/business.business_operation.assets"	"Total Assets"	5564597
"http://rdf.freebase.com/ns/en.tuck_everlasting_2002"	"Tuck Everlasting"	"http://rdf.freebase.com/ns/film.film.estimated_budget"	"Estimated budget"	15000000
"http://rdf.freebase.com/ns/m.0clv_rl"	"Robert Fiance Beauty Schools"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	16040
"http://rdf.freebase.com/ns/m.0clv_rl"	"Robert Fiance Beauty Schools"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	14550
"http://rdf.freebase.com/ns/m.0clv_rl"	"Robert Fiance Beauty Schools"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	14550
"http://rdf.freebase.com/ns/m.0clv_rl"	"Robert Fiance Beauty Schools"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	15890
"http://rdf.freebase.com/ns/m.0clvkd1"	"Bay Vista College of Beauty"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	16425
"http://rdf.freebase.com/ns/m.0clvkd1"	"Bay Vista College of Beauty"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	16925
"http://rdf.freebase.com/ns/m.0clvkd1"	"Bay Vista College of Beauty"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	11925
"http://rdf.freebase.com/ns/m.0clvkd1"	"Bay Vista College of Beauty"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	16925
"http://rdf.freebase.com/ns/m.0clvv2m"	"Empire Beauty School-Exton"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	14490
"http://rdf.freebase.com/ns/m.0clvv2m"	"Empire Beauty School-Exton"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	12600
"http://rdf.freebase.com/ns/m.0clvv2m"	"Empire Beauty School-Exton"	"http://rdf.freebase.com/ns/education.university.domestic_tuition"	"Domestic tuition"	14490
